0	8196
1	8195
2	8201
3	8189
4	8195
5	8197
6	8194
7	8194
8	8195
9	8191
10	8195
11	8203
12	8196
13	8200
14	8200
15	8202
16	8199
17	8189
18	8198
19	8196
20	8194
21	8200
22	8188
23	8196
24	8199
25	8201
26	8206
27	8202
28	8203
29	8202
30	8204
31	8195
32	8204
33	8193
34	8199
35	8202
36	8206
37	8191
38	8197
39	8202
40	8195
41	8205
42	8192
43	8201
44	8197
45	8199
46	8195
47	8200
48	8199
49	8204
50	8207
51	8207
52	8198
53	8194
54	8196
55	8188
56	8187
57	8190
58	8186
59	8195
60	8194
61	8198
62	8205
63	8205
64	8203
65	8197
66	8201
67	8190
68	8194
69	8198
70	8202
71	8197
72	8205
73	8198
74	8203
75	8191
76	8189
77	8193
78	8193
79	8196
80	8197
81	8199
82	8197
83	8204
84	8207
85	8210
86	8201
87	8203
88	8206
89	8204
90	8190
91	8208
92	8207
93	8198
94	8204
95	8201
96	8199
97	8198
98	8199
99	8197
100	8201
101	8204
102	8198
103	8189
104	8192
105	8190
106	8190
107	8189
108	8197
109	8198
110	8204
111	8202
112	8198
113	8202
114	8197
115	8199
116	8203
117	8199
118	8198
119	8194
120	8202
121	8207
122	8187
123	8207
124	8203
125	8204
126	8202
127	8199
128	8199
129	8197
130	8205
131	8219
132	8201
133	8201
134	8201
135	8197
136	8192
137	8192
138	8195
139	8195
140	8193
141	8200
142	8188
143	8194
144	8194
145	8198
146	8189
147	8193
148	8191
149	8187
150	8197
151	8201
152	8191
153	8191
154	8192
155	8196
156	8211
157	8197
158	8196
159	8200
160	8205
161	8205
162	8214
163	8202
164	8197
165	8205
166	8200
167	8197
168	8199
169	8192
170	8193
171	8188
172	8199
173	8191
174	8193
175	8191
176	8197
177	8197
178	8199
179	8201
180	8190
181	8194
182	8193
183	8202
184	8205
185	8206
186	8239
187	8274
188	8338
189	8397
190	8473
191	8559
192	8660
193	8753
194	8849
195	8962
196	9053
197	9132
198	9243
199	9334
200	9423
201	9501
202	9565
203	9608
204	9639
205	9658
206	9682
207	9698
208	9703
209	9716
210	9710
211	9719
212	9726
213	9729
214	9733
215	9732
216	9738
217	9730
218	9746
219	9745
220	9746
221	9742
222	9743
223	9755
224	9757
225	9747
226	9747
227	9743
228	9740
229	9750
230	9746
231	9749
232	9757
233	9768
234	9763
235	9756
236	9763
237	9755
238	9761
239	9758
240	9758
241	9766
242	9762
243	9757
244	9755
245	9750
246	9755
247	9765
248	9758
249	9753
250	9760
251	9757
252	9759
253	9770
254	9754
255	9761
256	9764
257	9760
258	9758
259	9759
260	9754
261	9761
262	9756
263	9758
264	9760
265	9757
266	9755
267	9760
268	9751
269	9762
270	9750
271	9759
272	9770
273	9752
274	9759
275	9762
276	9757
277	9761
278	9744
279	9752
280	9755
281	9753
282	9758
283	9758
284	9753
285	9749
286	9751
287	9746
288	9752
289	9752
290	9756
291	9752
292	9764
293	9762
294	9761
295	9762
296	9762
297	9757
298	9754
299	9758
300	9751
301	9748
302	9750
303	9746
304	9749
305	9752
306	9751
307	9753
308	9748
309	9747
310	9755
311	9732
312	9732
313	9741
314	9746
315	9755
316	9755
317	9758
318	9751
319	9752
320	9749
321	9740
322	9738
323	9743
324	9741
325	9743
326	9744
327	9737
328	9746
329	9732
330	9742
331	9755
332	9745
333	9744
334	9750
335	9749
336	9747
337	9743
338	9735
339	9744
340	9740
341	9747
342	9737
343	9738
344	9726
345	9739
346	9734
347	9733
348	9740
349	9722
350	9733
351	9736
352	9739
353	9743
354	9740
355	9747
356	9739
357	9737
358	9744
359	9740
360	9731
361	9729
362	9739
363	9737
364	9739
365	9732
366	9744
367	9746
368	9751
369	9742
370	9744
371	9726
372	9744
373	9738
374	9738
375	9728
376	9730
377	9731
378	9715
379	9723
380	9730
381	9741
382	9727
383	9722
384	9727
385	9728
386	9739
387	9735
388	9726
389	9722
390	9722
391	9719
392	9722
393	9727
394	9726
395	9726
396	9718
397	9735
398	9733
399	9729
400	9732
401	9731
402	9727
403	9727
404	9730
405	9725
406	9717
407	9728
408	9737
409	9723
410	9720
411	9722
412	9722
413	9714
414	9711
415	9711
416	9713
417	9713
418	9715
419	9719
420	9709
421	9714
422	9702
423	9713
424	9714
425	9714
426	9708
427	9707
428	9717
429	9725
430	9712
431	9719
432	9719
433	9711
434	9710
435	9715
436	9714
437	9712
438	9708
439	9712
440	9712
441	9711
442	9702
443	9704
444	9713
445	9702
446	9707
447	9698
448	9709
449	9709
450	9705
451	9694
452	9701
453	9702
454	9704
455	9710
456	9707
457	9710
458	9705
459	9703
460	9708
461	9709
462	9711
463	9707
464	9705
465	9711
466	9702
467	9704
468	9701
469	9712
470	9705
471	9706
472	9709
473	9703
474	9691
475	9699
476	9699
477	9688
478	9692
479	9687
480	9693
481	9696
482	9706
483	9703
484	9698
485	9710
486	9707
487	9708
488	9704
489	9703
490	9711
491	9708
492	9701
493	9686
494	9696
495	9693
496	9694
497	9683
498	9690
499	9688
500	9690
501	9698
502	9693
503	9689
504	9681
505	9682
506	9681
507	9688
508	9685
509	9684
510	9690
511	9694
512	9684
513	9689
514	9693
515	9691
516	9696
517	9685
518	9694
519	9688
520	9677
521	9689
522	9684
523	9676
524	9668
525	9674
526	9685
527	9684
528	9696
529	9704
530	9687
531	9690
532	9691
533	9679
534	9683
535	9678
536	9687
537	9673
538	9682
539	9677
540	9677
541	9678
542	9672
543	9682
544	9678
545	9669
546	9671
547	9670
548	9678
549	9662
550	9668
551	9684
552	9676
553	9673
554	9672
555	9679
556	9674
557	9672
558	9676
559	9662
560	9672
561	9671
562	9675
563	9661
564	9663
565	9657
566	9669
567	9670
568	9669
569	9667
570	9670
571	9683
572	9678
573	9667
574	9659
575	9669
576	9674
577	9682
578	9676
579	9672
580	9660
581	9655
582	9678
583	9670
584	9661
585	9655
586	9655
587	9662
588	9663
589	9657
590	9660
591	9651
592	9647
593	9653
594	9658
595	9649
596	9658
597	9658
598	9650
599	9658
600	9660
601	9655
602	9666
603	9653
604	9661
605	9659
606	9659
607	9664
608	9667
609	9653
610	9661
611	9665
612	9662
613	9652
614	9647
615	9649
616	9656
617	9656
618	9646
619	9650
620	9646
621	9643
622	9645
623	9650
624	9650
625	9648
626	9655
627	9642
628	9649
629	9650
630	9642
631	9644
632	9646
633	9647
634	9636
635	9633
636	9640
637	9642
638	9654
639	9634
640	9637
641	9645
642	9653
643	9643
644	9641
645	9644
646	9647
647	9642
648	9648
649	9640
650	9646
651	9638
652	9636
653	9638
654	9648
655	9642
656	9642
657	9645
658	9635
659	9634
660	9638
661	9644
662	9644
663	9643
664	9640
665	9638
666	9633
667	9633
668	9640
669	9641
670	9638
671	9645
672	9636
673	9637
674	9630
675	9638
676	9633
677	9629
678	9624
679	9634
680	9639
681	9631
682	9635
683	9628
684	9635
685	9640
686	9634
687	9629
688	9632
689	9627
690	9635
691	9624
692	9622
693	9625
694	9623
695	9621
696	9628
697	9627
698	9623
699	9614
700	9620
701	9629
702	9624
703	9627
704	9631
705	9630
706	9634
707	9635
708	9623
709	9627
710	9628
711	9618
712	9613
713	9617
714	9616
715	9613
716	9622
717	9619
718	9626
719	9636
720	9624
721	9633
722	9630
723	9627
724	9629
725	9625
726	9630
727	9622
728	9613
729	9604
730	9608
731	9608
732	9613
733	9613
734	9610
735	9616
736	9620
737	9606
738	9609
739	9613
740	9610
741	9614
742	9619
743	9613
744	9608
745	9612
746	9618
747	9615
748	9609
749	9606
750	9605
751	9619
752	9625
753	9612
754	9609
755	9623
756	9620
757	9617
758	9612
759	9605
760	9603
761	9611
762	9603
763	9613
764	9604
765	9600
766	9613
767	9606
768	9608
769	9604
770	9602
771	9614
772	9613
773	9612
774	9610
775	9606
776	9599
777	9599
778	9606
779	9605
780	9599
781	9602
782	9611
783	9600
784	9601
785	9607
786	9597
787	9602
788	9596
789	9592
790	9600
791	9593
792	9601
793	9601
794	9603
795	9592
796	9598
797	9588
798	9591
799	9586
800	9595
801	9580
802	9589
803	9580
804	9595
805	9598
806	9593
807	9602
808	9597
809	9598
810	9589
811	9599
812	9591
813	9590
814	9595
815	9592
816	9596
817	9590
818	9582
819	9591
820	9586
821	9591
822	9597
823	9596
824	9596
825	9589
826	9588
827	9586
828	9591
829	9592
830	9586
831	9586
832	9590
833	9591
834	9589
835	9584
836	9585
837	9587
838	9580
839	9582
840	9580
841	9584
842	9585
843	9583
844	9604
845	9582
846	9585
847	9580
848	9588
849	9585
850	9581
851	9588
852	9585
853	9576
854	9592
855	9583
856	9581
857	9582
858	9577
859	9574
860	9575
861	9575
862	9577
863	9566
864	9569
865	9571
866	9576
867	9579
868	9582
869	9580
870	9568
871	9577
872	9572
873	9576
874	9572
875	9577
876	9579
877	9568
878	9578
879	9572
880	9567
881	9573
882	9574
883	9572
884	9571
885	9570
886	9577
887	9575
888	9584
889	9570
890	9571
891	9573
892	9579
893	9576
894	9571
895	9571
896	9567
897	9563
898	9552
899	9555
900	9559
901	9564
902	9562
903	9566
904	9553
905	9559
906	9558
907	9571
908	9557
909	9561
910	9561
911	9556
912	9562
913	9566
914	9561
915	9557
916	9556
917	9565
918	9562
919	9559
920	9575
921	9558
922	9559
923	9558
924	9560
925	9551
926	9551
927	9577
928	9550
929	9554
930	9562
931	9554
932	9550
933	9551
934	9552
935	9559
936	9557
937	9557
938	9557
939	9549
940	9541
941	9553
942	9551
943	9553
944	9551
945	9538
946	9548
947	9547
948	9558
949	9559
950	9549
951	9547
952	9543
953	9552
954	9550
955	9547
956	9542
957	9558
958	9542
959	9553
960	9548
961	9550
962	9546
963	9540
964	9541
965	9549
966	9549
967	9544
968	9546
969	9551
970	9543
971	9546
972	9540
973	9551
974	9535
975	9549
976	9553
977	9537
978	9533
979	9542
980	9538
981	9535
982	9542
983	9539
984	9534
985	9533
986	9536
987	9538
988	9535
989	9549
990	9544
991	9544
992	9550
993	9551
994	9547
995	9547
996	9545
997	9534
998	0
999	0
