0	8176
1	8173
2	8179
3	8182
4	8182
5	8188
6	8182
7	8185
8	8180
9	8175
10	8174
11	8165
12	8180
13	8172
14	8172
15	8174
16	8176
17	8177
18	8170
19	8184
20	8181
21	8180
22	8184
23	8184
24	8177
25	8170
26	8177
27	8171
28	8169
29	8166
30	8165
31	8165
32	8168
33	8164
34	8173
35	8172
36	8177
37	8159
38	8173
39	8181
40	8175
41	8176
42	8182
43	8183
44	8177
45	8182
46	8181
47	8191
48	8191
49	8186
50	8172
51	8177
52	8178
53	8183
54	8177
55	8172
56	8175
57	8178
58	8182
59	8172
60	8174
61	8171
62	8177
63	8178
64	8182
65	8172
66	8174
67	8176
68	8171
69	8166
70	8170
71	8174
72	8166
73	8172
74	8185
75	8184
76	8177
77	8176
78	8175
79	8167
80	8167
81	8172
82	8174
83	8176
84	8178
85	8175
86	8174
87	8169
88	8176
89	8173
90	8174
91	8172
92	8167
93	8178
94	8188
95	8181
96	8185
97	8184
98	8174
99	8174
100	8177
101	8177
102	8173
103	8185
104	8178
105	8178
106	8174
107	8180
108	8173
109	8175
110	8177
111	8176
112	8168
113	8179
114	8176
115	8176
116	8179
117	8189
118	8186
119	8184
120	8180
121	8183
122	8182
123	8164
124	8163
125	8171
126	8171
127	8171
128	8174
129	8179
130	8180
131	8176
132	8176
133	8178
134	8174
135	8190
136	8169
137	8175
138	8174
139	8172
140	8176
141	8169
142	8180
143	8176
144	8170
145	8170
146	8177
147	8180
148	8177
149	8182
150	8174
151	8178
152	8176
153	8180
154	8179
155	8177
156	8175
157	8169
158	8176
159	8177
160	8183
161	8172
162	8186
163	8186
164	8185
165	8175
166	8173
167	8176
168	8174
169	8173
170	8168
171	8173
172	8179
173	8177
174	8179
175	8165
176	8155
177	8168
178	8174
179	8176
180	8180
181	8175
182	8179
183	8175
184	8175
185	8189
186	8220
187	8285
188	8352
189	8439
190	8529
191	8640
192	8761
193	8878
194	8987
195	9068
196	9141
197	9209
198	9270
199	9320
200	9356
201	9387
202	9439
203	9476
204	9508
205	9524
206	9553
207	9563
208	9560
209	9570
210	9580
211	9583
212	9580
213	9593
214	9608
215	9588
216	9596
217	9607
218	9602
219	9613
220	9604
221	9607
222	9610
223	9612
224	9616
225	9615
226	9616
227	9619
228	9617
229	9614
230	9617
231	9613
232	9609
233	9606
234	9622
235	9610
236	9608
237	9616
238	9609
239	9613
240	9615
241	9613
242	9613
243	9603
244	9619
245	9616
246	9610
247	9619
248	9626
249	9627
250	9608
251	9612
252	9616
253	9609
254	9612
255	9619
256	9614
257	9619
258	9614
259	9615
260	9618
261	9621
262	9621
263	9618
264	9622
265	9615
266	9623
267	9617
268	9615
269	9614
270	9615
271	9612
272	9618
273	9615
274	9608
275	9608
276	9613
277	9604
278	9616
279	9620
280	9612
281	9611
282	9606
283	9611
284	9617
285	9612
286	9612
287	9612
288	9615
289	9624
290	9613
291	9623
292	9622
293	9613
294	9597
295	9622
296	9605
297	9608
298	9605
299	9613
300	9607
301	9610
302	9603
303	9610
304	9604
305	9607
306	9599
307	9599
308	9603
309	9600
310	9602
311	9605
312	9600
313	9609
314	9604
315	9605
316	9589
317	9603
318	9598
319	9607
320	9607
321	9610
322	9617
323	9612
324	9612
325	9609
326	9605
327	9595
328	9591
329	9592
330	9601
331	9598
332	9589
333	9597
334	9607
335	9599
336	9611
337	9595
338	9604
339	9597
340	9591
341	9589
342	9592
343	9597
344	9606
345	9605
346	9604
347	9603
348	9597
349	9591
350	9597
351	9590
352	9590
353	9595
354	9592
355	9602
356	9601
357	9604
358	9611
359	9608
360	9604
361	9602
362	9591
363	9591
364	9595
365	9596
366	9583
367	9579
368	9591
369	9603
370	9592
371	9576
372	9581
373	9597
374	9591
375	9584
376	9578
377	9590
378	9593
379	9597
380	9588
381	9586
382	9583
383	9595
384	9596
385	9590
386	9595
387	9589
388	9581
389	9575
390	9583
391	9580
392	9582
393	9588
394	9584
395	9583
396	9580
397	9582
398	9581
399	9597
400	9583
401	9591
402	9591
403	9587
404	9574
405	9582
406	9574
407	9580
408	9579
409	9583
410	9573
411	9582
412	9577
413	9577
414	9572
415	9578
416	9579
417	9585
418	9582
419	9580
420	9574
421	9580
422	9571
423	9584
424	9583
425	9589
426	9583
427	9569
428	9576
429	9572
430	9571
431	9571
432	9572
433	9572
434	9579
435	9574
436	9575
437	9581
438	9580
439	9574
440	9576
441	9570
442	9572
443	9560
444	9563
445	9575
446	9572
447	9561
448	9558
449	9561
450	9555
451	9575
452	9560
453	9567
454	9558
455	9553
456	9558
457	9566
458	9562
459	9567
460	9570
461	9556
462	9568
463	9558
464	9560
465	9564
466	9552
467	9556
468	9568
469	9565
470	9556
471	9561
472	9552
473	9557
474	9566
475	9569
476	9566
477	9560
478	9556
479	9564
480	9546
481	9565
482	9559
483	9561
484	9565
485	9556
486	9558
487	9568
488	9558
489	9549
490	9558
491	9556
492	9548
493	9558
494	9559
495	9557
496	9557
497	9566
498	9559
499	9555
500	9555
501	9550
502	9552
503	9547
504	9559
505	9553
506	9554
507	9547
508	9550
509	9553
510	9558
511	9547
512	9545
513	9548
514	9547
515	9555
516	9551
517	9553
518	9554
519	9549
520	9554
521	9556
522	9551
523	9546
524	9548
525	9544
526	9547
527	9552
528	9552
529	9543
530	9547
531	9545
532	9543
533	9546
534	9547
535	9544
536	9539
537	9541
538	9539
539	9544
540	9535
541	9540
542	9536
543	9540
544	9543
545	9538
546	9544
547	9536
