0	8214
1	8210
2	8212
3	8217
4	8210
5	8211
6	8207
7	8212
8	8212
9	8203
10	8204
11	8205
12	8204
13	8209
14	8215
15	8213
16	8218
17	8220
18	8209
19	8216
20	8216
21	8211
22	8209
23	8206
24	8211
25	8211
26	8210
27	8209
28	8207
29	8211
30	8209
31	8216
32	8213
33	8217
34	8217
35	8212
36	8212
37	8216
38	8213
39	8203
40	8211
41	8210
42	8205
43	8199
44	8210
45	8210
46	8209
47	8205
48	8189
49	8197
50	8209
51	8213
52	8217
53	8217
54	8207
55	8213
56	8208
57	8210
58	8206
59	8211
60	8215
61	8216
62	8213
63	8208
64	8217
65	8212
66	8209
67	8208
68	8207
69	8207
70	8207
71	8199
72	8207
73	8207
74	8214
75	8208
76	8214
77	8210
78	8206
79	8208
80	8207
81	8205
82	8206
83	8215
84	8207
85	8208
86	8202
87	8208
88	8216
89	8208
90	8205
91	8206
92	8207
93	8210
94	8216
95	8205
96	8206
97	8215
98	8202
99	8209
100	8206
101	8196
102	8203
103	8206
104	8211
105	8200
106	8214
107	8212
108	8216
109	8213
110	8220
111	8210
112	8207
113	8208
114	8209
115	8201
116	8199
117	8202
118	8200
119	8211
120	8204
121	8218
122	8215
123	8215
124	8210
125	8212
126	8202
127	8201
128	8205
129	8192
130	8195
131	8202
132	8201
133	8201
134	8204
135	8207
136	8211
137	8212
138	8215
139	8207
140	8211
141	8212
142	8214
143	8201
144	8215
145	8212
146	8221
147	8208
148	8209
149	8201
150	8201
151	8207
152	8205
153	8201
154	8205
155	8212
156	8206
157	8218
158	8221
159	8211
160	8206
161	8205
162	8196
163	8196
164	8203
165	8212
166	8207
167	8201
168	8213
169	8208
170	8201
171	8214
172	8208
173	8209
174	8206
175	8201
176	8201
177	8229
178	8201
179	8199
180	8202
181	8205
182	8199
183	8205
184	8207
185	8206
186	8211
187	8213
188	8220
189	8211
190	8220
191	8216
192	8199
193	8206
194	8212
195	8214
196	8209
197	8205
198	8206
199	8213
200	8205
