1.741946361999998999e+03
5.276086349999994809e+02
1.739500929499999984e+03
1.435424999500000922e+03
6.656418354999996154e+02
1.545537452499998381e+03
1.156509814999999890e+03
7.315539714999990792e+02
1.543948001000000886e+03
7.107197564999994484e+02
1.259879515999999285e+03
7.315828420000003689e+02
1.733813247999999248e+03
1.463119720500000312e+03
8.058688285000000633e+02
1.363188277999999173e+03
6.521958509999999478e+02
1.351039557999999715e+03
1.137729883499999460e+03
8.494186890000003132e+02
5.069222309999998970e+02
1.329182049999998526e+03
1.532663684000000330e+03
1.543264993499999036e+03
1.546621615499999507e+03
3.884666495000003579e+02
1.743127470499999390e+03
8.692830450000008113e+02
1.286084785000000466e+03
4.918433174999998414e+02
1.144096613999999136e+03
6.256587300000001051e+02
3.913599170000001095e+02
1.322451651500000935e+03
1.024780060499999990e+03
3.432680119999997146e+02
1.448556034499999896e+03
1.128293963999999505e+03
5.300802779999999075e+02
1.437536877499997445e+03
8.975618559999996933e+02
7.040013170000003129e+02
8.510119819999995343e+02
7.353356055000004972e+02
1.743502442000000201e+03
1.178182025000000522e+03
1.534051041000001078e+03
1.541618587499997830e+03
4.945639369999998394e+02
8.321691735000002836e+02
1.014453965000000153e+03
1.160017432000000099e+03
1.278577046999999993e+03
1.114899599999999282e+03
1.293837558499999886e+03
3.974273924999995415e+02
1.545371939499999598e+03
5.548270685000002231e+02
5.439815204999998741e+02
1.541823054999998476e+03
1.036124379499998668e+03
1.572242343500001880e+03
8.432361635000001115e+03
1.421204011999999011e+03
7.358529355000007399e+02
3.976527085000001307e+02
1.097742356499999914e+03
9.533117695000004232e+02
9.639558484999995471e+02
1.742254949500001658e+03
5.956660910000008471e+02
1.540715039499998284e+03
1.539463742499999853e+03
5.084153610000002459e+02
1.546368556499999613e+03
1.511626420999998800e+03
6.163921215000002576e+02
9.289069585000000870e+02
5.160209200000003875e+02
1.452786741000000120e+03
1.741346221000000696e+03
6.528772960000009107e+02
6.019434325000001991e+02
1.950415181000000985e+03
1.546991350999998986e+03
6.414356644999992341e+02
2.385638761500001237e+03
4.612777754999998479e+02
1.064009853500000190e+03
1.261712117999999236e+03
1.739093769500000008e+03
5.307232279999998354e+02
1.223083781500000669e+03
1.079259572500000559e+03
7.155617250000010472e+02
9.926417049999998881e+02
8.185594300000001340e+02
1.114517649999998866e+03
6.246653179999999566e+02
6.001643870000010565e+02
1.377121644000000288e+03
8.608109814999997980e+02
5.233468554999997195e+02
6.633371289999998908e+02
4.337791845000002695e+02
6.447078664999997955e+02
7.611604534999999032e+02
8.832332684999995536e+02
1.541823437499999727e+03
1.523620253000000730e+03
7.812945330000007971e+02
1.183851764500000172e+03
4.323894694999999615e+02
1.436105350000000726e+03
1.540820928999999069e+03
1.310557593999999881e+03
1.521523497999999108e+03
1.546920690999999579e+03
5.376802194999996800e+02
5.536552940000002536e+02
7.930743219999997109e+02
6.054716695000004165e+02
7.147922319999994443e+02
1.027306839999998829e+03
8.151250369999999066e+02
4.629765665000003310e+02
4.040719300000001226e+02
1.092387453500000447e+03
1.545001460499999894e+03
1.541447926999999254e+03
1.260797741999999971e+03
1.303933906000000661e+03
1.386882926499998348e+03
1.469442605999998932e+03
1.388156376500001443e+03
1.214604255000000876e+03
1.738185173999998369e+03
1.169524409500000274e+03
3.959660420000005843e+02
6.653469205000004649e+02
7.328837575000001152e+02
4.216179915000001870e+02
5.743718795000005457e+02
1.109135791999999810e+03
1.735362646000001632e+03
8.250985465000001113e+02
1.016889131499999962e+03
1.096264263499999515e+03
1.741323319500000252e+03
6.383299870000018927e+02
1.328545448499998201e+03
1.167625339499998745e+03
7.061184549999999263e+02
1.349395125500000177e+03
1.454957853000000568e+03
7.085873044999996182e+02
1.211049180499999238e+03
1.133991466999999830e+03
5.495356084999996256e+02
5.544033790000003137e+02
9.336472629999988158e+02
8.415731573000002754e+03
1.738986226500000612e+03
